ライドオンエクスプレスホールデ	-1.488065993	-1
エムアップ	-1.482168075	-1
ウェブクルー	-1.482164758	-1
アニヴェルセル	-1.480122912	-1
ラクスル	-1.479592538	-1
ありがとうサービス	-1.459327073	-1
バリューコマース	-1.43596298	-1
アスカネット	-1.421772447	-1
クルーズ	-1.410460167	-1
ラ・パルレ	-1.403101529	-1
メディキット	-1.400453497	-1
タカラトミーアーツ	-1.378416034	-1
アズーム	-1.365775414	-1
ユナイテッド＆コレクティブ	-1.352187594	-1
ビーグリー	-1.352061678	-1
ネクストウェア	-1.348746747	-1
エスユーエス	-1.348155401	-1
三星食品	-1.342103709	-1
エルテス	-1.333325685	-1
藤田エンジニアリング	-1.330571967	-1
日立プラントサービス	-1.326586292	-1
いい生活	-1.288215638	-1
アイドママーケティングコミュニ	-1.285221889	-1
日本電技	-1.285144972	-1
アクアライン	-1.265106416	-1
博展	-1.262541791	-1
サイトサポート・インスティテュ	-1.254760958	-1
ツカダ・グローバルホールディン	-1.253231716	-1
鎌倉新書	-1.242997354	-1
ロコンド	-1.224975487	-1
アマガサ	-1.214507594	-1
ベルックス	-1.213617962	-1
キャリア	-1.210420809	-1
ウッドランド	-1.202603066	-1
日本一ソフトウェア	-1.170116836	-1
ジャスフォート	-1.159441273	-1
ロゼッタ	-1.153857905	-1
ネクストジャパンホールディング	-1.131746059	-1
ユニバーサル園芸社	-1.130790564	-1
オロ	-1.111505364	-1
ファーストブラザーズ	-1.103750147	-1
ブラス	-1.10267491	-1
ソケッツ	-1.095613029	-1
はるやまチェーン	-1.091169781	-1
ＵＬＳグループ	-1.081760739	-1
エンバイオ・ホールディングス	-1.05434728	-1
ノーチラス・テクノロジーズ	-1.046803233	-1
ナカニシ	-1.038107654	-1
Ｎｏ．１	-1.036055843	-1
アイスタイル	-1.027812511	-1
ソフトクリエイトホールディング	-1.019977925	-1
アイル	-1.0179112	-1
ココカラファイン　ヘルスケア	-1.016328459	-1
アルファクス・フード・システム	-1.013932368	-1
バリューゴルフ	-1.012765711	-1
ビジョン	-1.000441749	-1
ウライ	-0.995262209	-1
コラボス	-0.988867197	-1
共同ピーアール	-0.976286724	-1
テラ	-0.961590296	-1
ザッパラス	-0.959208048	-1
バルニバービ	-0.957070971	-1
スターバックス　コーヒー　ジャ	-0.953971765	-1
ＵＫＣテクノソリューション	-0.950143394	-1
Ｊストリーム	-0.947393691	-1
フロイント産業	-0.937138554	-1
シーアイエス	-0.91435342	-1
快活フロンティア	-0.906685048	-1
浜勝	-0.906171369	-1
マガシーク	-0.902819233	-1
極東産機	-0.895138034	-1
デジタルハーツ	-0.887914878	-1
セラク	-0.878759058	-1
イノベーション	-0.863757747	-1
ジーダット	-0.860358409	-1
中央商事	-0.850876535	-1
マリンポリス	-0.850537977	-1
内外テック	-0.850206759	-1
アクセスグループ・ホールディン	-0.846597364	-1
ポラテクノ	-0.844468312	-1
九九プラス	-0.842590473	-1
エー・ピーカンパニー	-0.838912937	-1
ＥＰ綜合	-0.836653527	-1
マネジメントソリューションズ	-0.830051742	-1
日本フォームサービス	-0.828765604	-1
チエル	-0.824494222	-1
レントラックジャパン	-0.799136488	-1
ＳＨＩＦＴ	-0.792252065	-1
うかい	-0.767842014	-1
プラザクリエイト本社	-0.766399159	-1
極楽湯ホールディングス	-0.762718806	-1
オルトプラス	-0.757439962	-1
ＡＦＣ－ＨＤアムスライフサイエ	-0.741623374	-1
ブランジスタ	-0.739711683	-1
ピコイ	-0.735012839	-1
サマンサタバサジャパンリミテッ	-0.732824479	-1
ＩＭＶ	-0.724070599	-1
五洋インテックス	-0.723592354	-1
買取王国	-0.716985803	-1
テクノアルファ	-0.711837951	-1
ＳＤエンターテイメント	-0.711088545	-1
マツモトキヨシ九州販売	-0.708606589	-1
ＧＭＯリサーチ	-0.705015875	-1
テンポイノベーション	-0.695478504	-1
ＫＬａｂ	-0.684148979	-1
シルバーライフ	-0.678759954	-1
協立情報通信	-0.676155449	-1
夢展望	-0.662861862	-1
多摩川ホールディングス	-0.662180718	-1
ムロコーポレーション	-0.659209571	-1
三ツ知	-0.649415539	-1
Ｍマート	-0.649413231	-1
グリーンフーズ	-0.645231911	-1
ビジネス・ブレークスルー	-0.641991171	-1
ネオジャパン	-0.638463853	-1
フィル・カンパニー	-0.617114197	-1
シーシーエス	-0.60451093	-1
クリエイト・レストランツ・ホー	-0.594239573	-1
データホライゾン	-0.588030492	-1
昭和パックス	-0.586503918	-1
ソニーネットワークコミュニケー	-0.583620974	-1
レアジョブ	-0.575224036	-1
ウェルビー	-0.564695925	-1
マインマート	-0.563452698	-1
関門海	-0.563186765	-1
光波	-0.55960234	-1
エル・ティー・エス	-0.553296645	-1
フィックスターズ	-0.539830711	-1
きょくとう	-0.532112589	-1
ダイイチ	-0.524132645	-1
カイカ	-0.503317256	-1
ジェイグループホールディングス	-0.502846337	-1
マジェスティ　ゴルフ	-0.482835165	-1
ユーザベース	-0.48203799	-1
ベルグアース	-0.481294778	-1
力の源ホールディングス	-0.471734541	-1
ＦＵＪＩＫＯＨ	-0.453957041	-1
アイナボホールディングス	-0.450009016	-1
ソディックハイテック	-0.447622523	-1
フェローテックホールディングス	-0.428720376	-1
プリントネット	-0.414410108	-1
エルモ社	-0.400819059	-1
ゼンケンホールディングス	-0.392235597	-1
ユビテック	-0.389257551	-1
イーター電機工業	-0.388789594	-1
成学社	-0.387429843	-1
ＳＭＮ	-0.380092347	-1
ユナイテッド	-0.373594276	-1
ナノキャリア	-0.373035849	-1
ブレインパッド	-0.369603213	-1
ＬＩＴＡＬＩＣＯ	-0.367632463	-1
テリロジー	-0.364976203	-1
クリーク・アンド・リバー社	-0.352881349	-1
サン・ライフ	-0.352229047	-1
サンクスジャパン	-0.351599998	-1
グローム・ホールディングス	-0.344540033	-1
ワークスアプリケーションズ	-0.337848322	-1
インテリジェンス	-0.329434396	-1
シチズン電子	-0.317150978	-1
サンワカンパニー	-0.316243438	-1
市進ホールディングス	-0.314009102	-1
マックスバリュ九州	-0.309463589	-1
ＫＧ情報	-0.302286894	-1
リンク・セオリー・ホールディン	-0.297673946	-1
